CustomerID,Gender,MaritalStatus,PaymentMethod,SpendingTarget,EstimatedIncome,CreditAmount,TermLoanMonths,YearlyInterestRate,MonthlyCharges,TotalAmountPayments,CurrentLoans,SustainabilityIndicator,EmploymentStatus,ExistingCustomer,Nationality,BKR_Registration,DefaultInd
3466-BYAVD,Male,Divorced,Mailed check,Study,"€ 39,000.00","€ 24,180.00",34,9.7%,€ 816.23,"€ 27,751.73",1,No,Employed,Yes,Dutch,No,0
3780-YVMFA,Female,Single,Bank transfer,Study loan debt,"€ 83,000.00","€ 15,000.00",118,9.9%,€ 199.36,"€ 23,524.73",0,No,Employed,No,Dutch,No,0
3874-EQOEP,Male,Single,Electronic check,Outstanding loan,"€ 61,000.00","€ 20,630.00",38,8.3%,€ 619.23,"€ 23,530.61",2,No,Employed,Yes,Dutch,No,0
1679-JRFBR,Female,Married,Bank transfer,Renovation,"€ 48,000.00","€ 12,760.00",56,8.8%,€ 278.66,"€ 15,604.96",0,Yes,Self-Employed,No,Dutch,Yes,0
9073-ZZIAY,Male,Married,Bank transfer,Outstanding loan,"€ 39,000.00","€ 26,400.00",68,8.7%,€ 493.14,"€ 33,533.83",0,No,Employed,No,Dutch,No,0
3077-RSNTJ,Female,Divorced,Electronic check,Study loan debt,"€ 77,000.00","€ 10,000.00",36,8.6%,€ 316.14,"€ 11,381.00",0,No,Self-Employed,No,Turkish,No,1
6551-GNYDG,Female,Divorced,Bank transfer,,"€ 84,000.00","€ 46,000.00",21,8.9%,"€ 2,373.58","€ 49,845.23",0,Yes,Employed,No,Dutch,No,0
9167-APMXZ,Female,Married,Mailed check,Outstanding loan,"€ 67,000.00","€ 26,080.00",69,9.4%,€ 490.72,"€ 33,859.54",0,No,Employed,No,Dutch,No,0
2749-CTKAJ,Male,Divorced,Bank transfer,Study loan debt,"€ 25,000.00","€ 21,840.00",52,9.6%,€ 515.05,"€ 26,782.78",0,No,Employed,No,Dutch,No,0
6371-NZYEG,Male,Widowed,Mailed check,,"€ 71,000.00","€ 11,000.00",64,9.8%,€ 221.37,"€ 14,167.80",0,Yes,Employed,No,Dutch,No,0
7554-NEWDD,Male,Divorced,Bank transfer,Study loan debt,"€ 70,000.00","€ 5,000.00",23,8.6%,€ 236.58,"€ 5,441.25",0,No,Self-Employed,No,Dutch,No,0
8992-VONJD,Female,Widowed,Bank transfer,Car,"€ 58,000.00","€ 15,490.00",102,9.5%,€ 221.91,"€ 22,634.80",0,Yes,Self-Employed,No,Dutch,No,0
0867-MKZVY,Female,Married,Bank transfer,Outstanding loan,"€ 61,000.00","€ 10,290.00",66,9.0%,€ 198.24,"€ 13,083.80",0,No,Employed,No,Dutch,No,0
4482-EWFMI,Female,Married,Electronic check,Outstanding loan,"€ 29,000.00","€ 17,000.00",106,9.6%,€ 238.48,"€ 25,278.72",1,No,Employed,Yes,Dutch,No,0
4648-YPBTM,Male,Single,Bank transfer,,"€ 62,000.00","€ 6,230.00",38,8.6%,€ 187.87,"€ 7,138.94",0,No,Employed,No,Dutch,No,0
2907-ILJBN,Female,Registered partnership,Electronic check,Study loan debt,"€ 62,000.00","€ 8,550.00",21,8.4%,€ 439.22,"€ 9,223.65",0,No,Employed,No,Turkish,No,0
6345-FZOQH,Male,Single,Mailed check,Study,"€ 46,000.00","€ 24,440.00",23,9.5%,"€ 1,166.47","€ 26,828.89",0,No,Employed,No,Dutch,No,1
3376-BMGFE,,Single,Electronic check,Outstanding loan,"€ 75,000.00","€ 49,000.00",46,9.9%,"€ 1,284.43","€ 59,083.88",0,No,Employed,No,Dutch,No,0
5997-OPVFA,Male,Single,Bank transfer,Car,"€ 81,000.00","€ 20,000.00",75,9.6%,€ 355.65,"€ 26,673.98",0,Yes,Employed,No,Dutch,No,0
3445-HXXGF,Male,Married,Electronic check,Other,"€ 87,000.00","€ 19,000.00",115,9.4%,€ 251.26,"€ 28,895.25",1,Yes,Self-Employed,Yes,Dutch,No,0
1159-WFSGR,Female,Married,Bank transfer,Car,"€ 74,000.00","€ 33,000.00",68,8.3%,€ 609.98,"€ 41,478.53",0,Yes,Employed,No,DUTCH,No,0
7654-YWJUF,Male,Single,Electronic check,Study,"€ 70,000.00","€ 34,000.00",80,9.5%,€ 575.32,"€ 46,025.64",0,No,Employed,No,Dutch,Yes,1
1875-QIVME,Female,Married,Bank transfer,Renovation,"€ 69,000.00","€ 26,740.00",74,9.6%,€ 480.21,"€ 35,535.23",0,Yes,Employed,No,Dutch,No,0
6727-IOTLZ,Male,Divorced,Electronic check,Study loan debt,"€ 85,000.00","€ 44,000.00",88,9.2%,€ 689.33,"€ 60,661.34",0,No,Employed,No,DUTCH,No,0
0691-JVSYA,Female,Married,Bank transfer,Other,"€ 42,000.00","€ 17,900.00",110,9.6%,€ 245.31,"€ 26,983.59",0,Yes,Employed,No,Dutch,No,0
5918-VUKWP,Female,Married,Bank transfer,Outstanding loan,"€ 67,000.00","€ 11,850.00",106,9.9%,€ 168.14,"€ 17,822.98",0,No,Freelancer,No,Dutch,No,1
1744-JHKYS,Female,Single,Mailed check,Study,"€ 35,000.00","€ 17,710.00",117,9.5%,€ 232.70,"€ 27,225.61",0,No,Employed,No,Dutch,No,0
2656-FMOKZ,Female,Married,Bank transfer,Study loan debt,"€ 55,000.00","€ 13,280.00",23,9.9%,€ 636.27,"€ 14,634.30",0,No,Self-Employed,No,Dutch,No,0
2070-FNEXE,Female,Married,Credit card,Study loan debt,"€ 76,000.00","€ 47,000.00",84,9.9%,€ 777.83,"€ 65,337.66",0,No,Self-Employed,No,DUTCH,No,1
5947-SGKCL,Female,Single,Bank transfer,Outstanding loan,"€ 43,000.00","€ 5,530.00",44,9.0%,€ 148.02,"€ 6,513.07",0,No,Employed,No,Dutch,No,0
3712-PKXZA,Male,Married,Bank transfer,Study loan debt,"€ 56,000.00","€ 23,280.00",43,8.6%,€ 631.02,"€ 27,133.67",0,No,Self-Employed,No,Dutch,No,0
6317-YPKDH,Female,Divorced,Bank transfer,Outstanding loan,"€ 38,000.00","€ 9,260.00",47,9.9%,€ 238.48,"€ 11,208.69",0,No,Self-Employed,No,Dutch,No,1
6582-OIVSP,Female,Divorced,Bank transfer,Study,"€ 81,000.00","€ 35,000.00",59,9.6%,€ 746.52,"€ 44,044.64",0,No,Employed,No,Dutch,No,0
9367-WXLCH,Male,Registered partnership,Electronic check,Outstanding loan,"€ 71,000.00","€ 36,000.00",109,9.7%,€ 498.12,"€ 54,295.13",0,No,Employed,No,Dutch,No,0
5524-KHNJP,Male,Married,Credit card,Study,"€ 43,000.00","€ 18,530.00",25,9.9%,€ 823.30,"€ 20,582.61",0,No,Employed,No,Dutch,No,0
1918-ZBFQJ,Female,Registered partnership,Electronic check,Outstanding loan,"€ 24,000.00","€ 7,780.00",67,8.4%,€ 145.87,"€ 9,773.20",2,No,Employed,Yes,Dutch,No,0
1024-GUALD,Female,Married,Bank transfer,Study,"€ 32,000.00","€ 20,480.00",72,9.4%,€ 373.24,"€ 26,873.41",1,No,Freelancer,Yes,Dutch,No,1
4827-USJHP,Male,Registered partnership,Electronic check,Outstanding loan,"€ 66,000.00","€ 9,950.00",25,9.3%,€ 439.34,"€ 10,983.40",3,No,Employed,Yes,Dutch,No,0
8167-GJLRN,Male,Registered partnership,Bank transfer,Study loan debt,"€ 69,000.00","€ 7,810.00",69,8.5%,€ 143.49,"€ 9,900.51",1,No,Employed,Yes,Dutch,No,0
0956-SYCWG,,Single,Bank transfer,Study,"€ 49,000.00","€ 13,690.00",38,9.9%,€ 421.15,"€ 16,003.78",0,No,Self-Employed,No,Dutch,No,1
8017-UVSZU,Female,Married,Bank transfer,Car,"€ 38,000.00","€ 16,280.00",89,9.6%,€ 256.41,"€ 22,820.06",1,Yes,Employed,Yes,Dutch,No,0
7100-FQPRV,Male,Registered partnership,Bank transfer,Renovation,"€ 53,000.00","€ 9,530.00",75,9.8%,€ 170.43,"€ 12,782.33",1,Yes,Employed,Yes,Dutch,No,0
2472-OVKUP,Male,Married,Electronic check,Other,"€ 66,000.00","€ 25,520.00",73,9.2%,€ 457.80,"€ 33,419.22",0,Yes,Employed,No,Dutch,No,0
2984-RGEYA,Female,Registered partnership,Mailed check,Renovation,"€ 41,000.00","€ 12,950.00",94,9.8%,€ 197.88,"€ 18,600.75",0,Yes,Self-Employed,No,Dutch,No,0
9680-NIAUV,Female,Single,Credit card,Outstanding loan,"€ 69,000.00","€ 16,550.00",69,8.8%,€ 306.49,"€ 21,148.11",1,No,Employed,Yes,Dutch,No,0
2146-EGVDT,Male,Divorced,Mailed check,,"€ 44,000.00","€ 26,360.00",94,9.5%,€ 398.65,"€ 37,473.06",0,No,Employed,No,Dutch,No,1
2604-IJPDU,Female,Registered partnership,Electronic check,Other,"€ 86,000.00","€ 35,000.00",82,9.8%,€ 587.26,"€ 48,155.01",0,Yes,Employed,No,Dutch,No,0
9178-JHUVJ,Male,Registered partnership,Bank transfer,Outstanding loan,"€ 45,000.00","€ 29,900.00",59,9.6%,€ 637.74,"€ 37,626.71",0,No,Employed,No,Dutch,No,0
6168-YBYNP,Male,Registered partnership,Bank transfer,Outstanding loan,"€ 72,000.00","€ 12,000.00",98,9.7%,€ 177.76,"€ 17,420.05",0,No,Freelancer,No,Dutch,No,0
7255-SSFBC,Male,Married,Bank transfer,Renovation,"€ 46,000.00","€ 13,660.00",107,9.8%,€ 191.95,"€ 20,538.93",0,Yes,Self-Employed,No,Dutch,No,0
3645-DEYGF,Male,Divorced,Credit card,Car,"€ 86,000.00","€ 15,000.00",91,9.2%,€ 229.57,"€ 20,891.21",0,Yes,Employed,No,Dutch,No,0
9323-HGFWY,Female,Single,Mailed check,Outstanding loan,"€ 24,000.00","€ 9,430.00",27,9.0%,€ 387.12,"€ 10,452.19",3,No,Self-Employed,Yes,Dutch,No,0
8544-GOQSH,Female,Single,Electronic check,Study loan debt,"€ 85,000.00","€ 12,000.00",17,8.9%,€ 753.93,"€ 12,816.78",0,No,Employed,No,Dutch,No,1
3363-DTIVD,Male,Married,Electronic check,Outstanding loan,"€ 35,000.00","€ 12,940.00",17,9.8%,€ 818.34,"€ 13,911.71",0,No,Employed,No,Dutch,No,0
7018-WBJNK,Male,Married,Electronic check,Study loan debt,"€ 89,000.00","€ 26,000.00",107,9.9%,€ 366.76,"€ 39,243.03",1,No,Employed,Yes,DUTCH,No,0
9142-KZXOP,Male,Divorced,Bank transfer,Study loan debt,"€ 24,000.00","€ 28,690.00",96,9.7%,€ 430.81,"€ 41,357.36",2,No,Employed,Yes,Dutch,No,0
7674-YTAFD,Female,Registered partnership,Bank transfer,Study loan debt,"€ 86,000.00","€ 7,000.00",46,9.8%,€ 183.16,"€ 8,425.18",0,No,Employed,No,Dutch,No,0
6348-SNFUS,Male,Registered partnership,Bank transfer,Other,"€ 69,000.00","€ 22,300.00",86,9.6%,€ 359.65,"€ 30,929.63",0,Yes,Employed,No,Dutch,No,0
1285-OKIPP,Male,Married,Bank transfer,Study,"€ 73,000.00","€ 5,000.00",96,9.5%,€ 74.55,"€ 7,157.23",0,No,Employed,No,Dutch,No,0
7825-ECJRF,Female,Married,Bank transfer,Study loan debt,"€ 33,000.00","€ 26,150.00",57,8.7%,€ 561.71,"€ 32,017.69",0,No,Employed,No,Dutch,No,1
1347-KTTTA,Male,Married,Bank transfer,Renovation,"€ 32,000.00","€ 26,330.00",99,9.9%,€ 390.23,"€ 38,632.83",0,Yes,Self-Employed,No,Dutch,No,0
7841-TZDMQ,Male,Married,Electronic check,Other,"€ 85,000.00","€ 7,000.00",32,9.5%,€ 248.49,"€ 7,951.59",0,Yes,Freelancer,No,Dutch,No,0
4195-NZGTA,Female,Divorced,Bank transfer,Outstanding loan,"€ 33,000.00","€ 20,140.00",61,8.5%,€ 407.76,"€ 24,873.60",0,No,Employed,No,Dutch,No,0
7157-SMCFK,Male,Single,Mailed check,Study loan debt,"€ 47,000.00","€ 24,460.00",20,9.4%,"€ 1,326.08","€ 26,521.53",0,No,Freelancer,No,Dutch,No,0
4709-LKHYG,Female,Married,Credit card,Other,"€ 53,000.00","€ 25,560.00",34,9.7%,€ 862.81,"€ 29,335.58",0,Yes,Freelancer,No,Dutch,No,0
2504-DSHIH,Male,Married,Bank transfer,Study,"€ 50,000.00","€ 19,040.00",52,9.7%,€ 449.94,"€ 23,396.82",0,No,Employed,No,Dutch,No,0
0699-NDKJM,Female,Registered partnership,Bank transfer,Outstanding loan,"€ 42,000.00","€ 7,590.00",20,8.4%,€ 408.01,"€ 8,160.18",0,No,Employed,No,DUTCH,No,0
9286-BHDQG,Male,Registered partnership,Electronic check,Study,"€ 73,000.00","€ 22,000.00",80,9.8%,€ 375.63,"€ 30,050.30",0,No,Employed,No,Dutch,No,0
0230-WEQUW,Male,Single,Mailed check,Study loan debt,"€ 23,000.00","€ 27,640.00",85,9.4%,€ 446.58,"€ 37,959.72",2,No,Self-Employed,Yes,Dutch,No,0
2040-LDIWQ,Male,Married,Bank transfer,Outstanding loan,"€ 47,000.00","€ 6,910.00",43,8.3%,€ 186.33,"€ 8,012.13",0,No,Employed,No,Dutch,No,0
6496-JDSSB,Female,Registered partnership,Bank transfer,Study,"€ 56,000.00","€ 15,150.00",72,9.6%,€ 277.62,"€ 19,988.65",0,No,Employed,No,Dutch,No,0
9408-SSNVZ,Female,Divorced,Bank transfer,Study loan debt,"€ 23,000.00","€ 18,260.00",35,8.2%,€ 588.36,"€ 20,592.57",0,No,Employed,No,Dutch,No,1
4443-EMBNA,Female,Single,Mailed check,Renovation,"€ 46,000.00","€ 5,010.00",39,9.3%,€ 149.35,"€ 5,824.46",0,Yes,Self-Employed,No,Dutch,No,0
6469-MRVET,Male,Divorced,Bank transfer,Renovation,"€ 77,000.00","€ 40,000.00",68,9.5%,€ 762.98,"€ 51,882.42",2,Yes,Self-Employed,Yes,Dutch,No,0
0742-MOABM,Male,Single,Electronic check,Outstanding loan,"€ 29,000.00","€ 28,060.00",87,9.7%,€ 450.37,"€ 39,182.34",2,No,Employed,Yes,Dutch,No,0
5961-VUSRV,Female,Widowed,Bank transfer,Other,"€ 72,000.00","€ 48,000.00",92,9.8%,€ 744.09,"€ 68,455.86",0,Yes,Employed,No,Dutch,No,0
6778-JFCMK,Male,Married,Mailed check,Study loan debt,"€ 28,000.00","€ 19,540.00",27,8.9%,€ 801.25,"€ 21,633.83",0,No,Freelancer,No,Dutch,No,0
6341-JVQGF,Female,Married,Mailed check,Other,"€ 28,000.00","€ 22,900.00",111,9.3%,€ 308.36,"€ 34,228.34",0,Yes,Self-Employed,No,Dutch,No,0
2232-DMLXU,Female,Registered partnership,Mailed check,Study loan debt,"€ 87,000.00","€ 9,000.00",118,9.5%,€ 117.64,"€ 13,882.03",0,No,Employed,No,Dutch,No,0
4811-JBUVU,Male,Married,Bank transfer,Study,"€ 50,000.00","€ 21,290.00",62,8.3%,€ 423.43,"€ 26,252.63",0,No,Employed,No,Turkish,No,0
0945-TSONX,Female,Single,Bank transfer,Car,"€ 69,000.00","€ 19,460.00",109,9.4%,€ 266.12,"€ 29,007.60",0,Yes,Self-Employed,No,Dutch,No,0
2651-ZCBXV,Male,Married,Electronic check,Study loan debt,"€ 25,000.00","€ 15,950.00",110,9.6%,€ 218.58,"€ 24,044.04",0,No,Employed,No,Dutch,No,0
3316-UWXUY,Male,Married,Bank transfer,Car,"€ 43,000.00","€ 9,190.00",51,8.7%,€ 216.20,"€ 11,026.36",0,Yes,Self-Employed,No,Dutch,No,0
8937-RDTHP,Male,Divorced,Bank transfer,Outstanding loan,"€ 39,000.00","€ 11,060.00",115,9.9%,€ 149.27,"€ 17,166.32",0,No,Employed,No,Dutch,Yes,1
7083-MIOPC,Female,Married,Bank transfer,,"€ 78,000.00","€ 21,000.00",95,9.6%,€ 316.43,"€ 30,061.18",1,No,Self-Employed,Yes,Dutch,No,0
1984-GPTEH,Female,Married,Electronic check,Study,"€ 78,000.00","€ 26,000.00",59,8.2%,€ 536.95,"€ 31,679.94",0,No,Freelancer,No,Dutch,No,0
1251-KRREG,,Married,Bank transfer,Renovation,"€ 86,000.00","€ 40,000.00",110,9.2%,€ 539.58,"€ 59,354.14",0,Yes,Employed,No,Dutch,No,0
0621-JFHOL,Female,Divorced,Electronic check,Study,"€ 50,000.00","€ 9,410.00",19,8.5%,€ 531.09,"€ 10,090.65",0,No,Self-Employed,No,Dutch,No,0
9903-LYSAB,Male,Married,Electronic check,Car,"€ 84,000.00","€ 16,000.00",72,9.4%,€ 291.60,"€ 20,994.85",1,Yes,Employed,Yes,Dutch,No,0
0094-OIFMO,Female,Registered partnership,Electronic check,Study,"€ 24,000.00","€ 23,540.00",93,9.7%,€ 361.04,"€ 33,577.07",0,No,Employed,No,Dutch,No,0
9227-UAQFT,Male,Divorced,Bank transfer,Study,"€ 70,000.00","€ 13,000.00",116,9.5%,€ 171.71,"€ 19,918.13",0,No,Self-Employed,No,Dutch,No,0
7301-ABVAD,Female,Married,Electronic check,,"€ 31,000.00","€ 8,290.00",18,8.4%,€ 491.79,"€ 8,852.18",0,Yes,Self-Employed,No,Dutch,No,0
6614-FHDBO,Male,Registered partnership,Electronic check,Outstanding loan,"€ 68,000.00","€ 22,400.00",42,9.8%,€ 632.17,"€ 26,551.24",1,No,Employed,Yes,Dutch,No,0
7576-ASEJU,Female,Single,Bank transfer,Study loan debt,"€ 58,000.00","€ 6,110.00",50,9.9%,€ 149.63,"€ 7,481.40",0,No,Employed,No,Dutch,No,0
9058-HRZSV,Female,Divorced,Electronic check,Other,"€ 75,000.00","€ 16,000.00",111,9.3%,€ 215.45,"€ 23,915.00",0,Yes,Employed,No,Dutch,No,0
4522-AKYLR,Female,Single,Electronic check,Outstanding loan,"€ 48,000.00","€ 20,720.00",55,8.5%,€ 456.18,"€ 25,089.87",0,No,Employed,No,Dutch,No,0
0221-WMXNQ,Male,Married,Bank transfer,Study,"€ 60,000.00","€ 29,160.00",111,9.6%,€ 397.37,"€ 44,107.63",0,No,Employed,No,Dutch,No,0
0303-UNCIP,Male,Divorced,Credit card,Study,"€ 72,000.00","€ 36,000.00",109,9.9%,€ 502.01,"€ 54,719.11",0,No,Employed,No,Dutch,No,1
9947-OTFQU,Male,Registered partnership,Bank transfer,Outstanding loan,"€ 84,000.00","€ 32,000.00",83,9.2%,€ 522.56,"€ 43,372.38",0,No,Self-Employed,No,Dutch,No,1
0322-YINQP,Male,Married,Bank transfer,Car,"€ 70,000.00","€ 22,000.00",58,9.9%,€ 478.80,"€ 27,770.59",0,Yes,Freelancer,No,Dutch,Yes,1
0959-WHOKV,Male,Divorced,Electronic check,Study,"€ 62,000.00","€ 23,420.00",65,9.2%,€ 458.86,"€ 29,825.99",0,No,Self-Employed,No,Dutch,No,1
4075-JFPGR,,Registered partnership,Bank transfer,Study,"€ 65,000.00","€ 26,570.00",27,9.8%,"€ 1,100.55","€ 29,714.82",1,No,Employed,Yes,Dutch,No,0
4629-NRXKX,Female,Single,Bank transfer,Study,"€ 74,000.00","€ 27,000.00",48,8.3%,€ 662.96,"€ 31,821.97",0,No,Employed,No,Dutch,Yes,1
9514-JDSKI,Male,Married,Electronic check,Outstanding loan,"€ 48,000.00","€ 23,250.00",69,9.8%,€ 442.10,"€ 30,505.02",0,No,Self-Employed,No,Dutch,No,0
3282-ZISZV,Male,Divorced,Bank transfer,,"€ 54,000.00","€ 12,730.00",93,9.5%,€ 193.92,"€ 18,034.26",0,Yes,Employed,No,Dutch,No,0
3675-YDUPJ,Male,Single,Credit card,Renovation,"€ 50,000.00","€ 6,220.00",107,9.3%,€ 85.74,"€ 9,174.13",0,Yes,Employed,No,Dutch,No,0
4111-BNXIF,,Single,Bank transfer,Outstanding loan,"€ 73,000.00","€ 12,000.00",16,9.6%,€ 802.02,"€ 12,832.25",2,No,Employed,Yes,Dutch,Yes,0
7017-VFHAY,Female,Married,Bank transfer,Study loan debt,"€ 67,000.00","€ 24,040.00",44,9.6%,€ 650.31,"€ 28,613.80",0,No,Employed,No,Dutch,No,0
6655-LHBYW,Male,Married,Bank transfer,Study,"€ 72,000.00","€ 36,000.00",50,9.4%,€ 872.96,"€ 43,648.07",0,No,Self-Employed,No,Dutch,No,0
4959-JOSRX,Female,Married,Electronic check,Renovation,"€ 65,000.00","€ 11,040.00",57,9.8%,€ 243.02,"€ 13,852.42",1,Yes,Employed,Yes,Dutch,No,0
5046-NUHWD,Female,Single,Electronic check,Study loan debt,"€ 58,000.00","€ 12,300.00",79,9.4%,€ 209.40,"€ 16,542.48",0,No,Employed,No,Dutch,No,0
7273-TEFQD,Male,Married,Electronic check,Study,"€ 81,000.00","€ 12,000.00",13,9.1%,€ 972.82,"€ 12,646.62",0,No,Employed,No,Dutch,No,0
3606-TWKGI,Male,Married,Electronic check,Study loan debt,"€ 66,000.00","€ 26,710.00",70,8.8%,€ 489.22,"€ 34,245.24",2,No,Employed,Yes,Dutch,Yes,0
7529-ZDFXI,Male,Single,Bank transfer,Study loan debt,"€ 82,000.00","€ 7,000.00",25,9.7%,€ 310.37,"€ 7,759.26",0,No,Self-Employed,No,Dutch,No,1
7605-BDWDC,Female,Married,Bank transfer,Car,"€ 84,000.00","€ 30,000.00",22,9.1%,"€ 1,485.70","€ 32,685.40",0,Yes,Employed,No,Dutch,No,0
1950-KSVVJ,Female,Married,Credit card,Outstanding loan,"€ 59,000.00","€ 13,910.00",104,9.3%,€ 195.31,"€ 20,311.76",0,No,Self-Employed,No,Dutch,No,0
0123-CRBRT,Female,Registered partnership,Credit card,Outstanding loan,"€ 71,000.00","€ 37,000.00",65,9.6%,€ 732.22,"€ 47,594.53",0,No,Employed,No,Dutch,No,0
6292-TOSSS,Male,Registered partnership,Credit card,Outstanding loan,"€ 49,000.00","€ 14,710.00",12,9.5%,"€ 1,289.82","€ 15,477.89",0,No,Employed,No,Portuguese,No,0
3197-ARFOY,Female,Married,Electronic check,Outstanding loan,"€ 56,000.00","€ 28,640.00",69,8.3%,€ 523.37,"€ 36,112.86",0,No,Self-Employed,No,German,No,0
6323-AYBRX,Male,Divorced,Electronic check,Study loan debt,"€ 30,000.00","€ 8,010.00",107,9.9%,€ 112.99,"€ 12,089.87",2,No,Employed,Yes,Dutch,No,0
7014-ZZXAW,Female,Registered partnership,Electronic check,Renovation,"€ 55,000.00","€ 22,320.00",61,9.0%,€ 457.31,"€ 27,895.82",3,Yes,Employed,Yes,Dutch,No,0
4385-GZQXV,Female,Married,Credit card,,"€ 82,000.00","€ 38,000.00",32,8.9%,"€ 1,338.36","€ 42,827.62",1,No,Self-Employed,Yes,Dutch,No,0
7633-MVPUY,Male,Divorced,Credit card,Study loan debt,"€ 26,000.00","€ 7,810.00",39,8.3%,€ 229.17,"€ 8,937.49",0,No,Employed,No,Dutch,No,1
6366-ZGQGL,Male,Registered partnership,Electronic check,Other,"€ 46,000.00","€ 8,190.00",95,9.5%,€ 122.98,"€ 11,683.13",0,Yes,Employed,No,Dutch,No,0
4716-HHKQH,Male,Married,Bank transfer,Study loan debt,"€ 39,000.00","€ 24,190.00",54,9.8%,€ 555.77,"€ 30,011.74",0,No,Employed,No,Dutch,No,0
5940-AHUHD,Male,Divorced,Bank transfer,Study loan debt,"€ 73,000.00","€ 9,000.00",92,9.9%,€ 139.99,"€ 12,878.82",1,No,Self-Employed,Yes,Dutch,No,0
6432-TWQLB,Male,Registered partnership,Bank transfer,Other,"€ 77,000.00","€ 9,000.00",33,8.4%,€ 306.39,"€ 10,110.81",0,Yes,Self-Employed,No,Dutch,No,0
4484-GLZOU,Female,Single,Bank transfer,Study loan debt,"€ 82,000.00","€ 13,000.00",45,9.8%,€ 346.38,"€ 15,587.15",3,No,Employed,Yes,Dutch,No,0
3179-GBRWV,Male,Married,Bank transfer,Outstanding loan,"€ 24,000.00","€ 25,070.00",92,9.2%,€ 380.81,"€ 35,034.30",0,No,Employed,No,Dutch,No,0
8645-KWHJO,Male,Married,Electronic check,,"€ 43,000.00","€ 10,250.00",54,8.2%,€ 227.63,"€ 12,291.75",0,Yes,Self-Employed,No,Dutch,No,0
4130-MZLCC,Female,Single,Electronic check,Study,"€ 41,000.00","€ 18,440.00",25,8.6%,€ 808.28,"€ 20,207.04",0,No,Self-Employed,No,Dutch,No,1
0314-TKOSI,Female,Single,Bank transfer,Outstanding loan,"€ 40,000.00","€ 7,780.00",18,9.9%,€ 466.89,"€ 8,403.95",3,No,Employed,Yes,Dutch,No,0
8229-MYEJZ,Female,Divorced,Bank transfer,Study loan debt,"€ 80,000.00","€ 21,000.00",63,8.7%,€ 416.42,"€ 26,234.43",0,,Employed,No,Dutch,No,0
2080-SRCDE,Female,Single,Bank transfer,Study,"€ 78,000.00","€ 41,000.00",44,8.2%,"€ 1,082.07","€ 47,610.95",3,No,Self-Employed,Yes,Thai,No,0
9577-WJVCQ,Female,Divorced,Bank transfer,Study,"€ 88,000.00","€ 41,000.00",99,9.6%,€ 601.14,"€ 59,512.59",1,No,Self-Employed,Yes,Dutch,No,0
9512-UIBFX,Male,Single,Bank transfer,Study loan debt,"€ 68,000.00","€ 10,970.00",115,9.4%,€ 145.07,"€ 16,683.21",0,No,Employed,No,Dutch,No,0
6202-DYYFX,Female,Divorced,Mailed check,Outstanding loan,"€ 77,000.00","€ 26,000.00",117,9.8%,€ 345.88,"€ 40,468.51",0,No,Self-Employed,No,Dutch,No,0
3808-HFKDE,Female,Married,Bank transfer,Other,"€ 26,000.00","€ 10,260.00",108,9.7%,€ 142.79,"€ 15,420.87",0,Yes,Employed,No,Dutch,No,0
5583-SXDAG,Male,Married,Mailed check,Study,"€ 34,000.00","€ 19,820.00",18,9.9%,"€ 1,189.42","€ 21,409.54",0,No,Employed,No,Dutch,No,0
3488-PGMQJ,Male,Married,Bank transfer,Outstanding loan,"€ 89,000.00","€ 19,000.00",79,9.5%,€ 324.42,"€ 25,629.49",2,No,Freelancer,Yes,Dutch,No,0
3580-REOAC,Male,Divorced,Electronic check,Car,"€ 53,000.00","€ 9,310.00",53,8.9%,€ 213.08,"€ 11,293.42",0,Yes,Self-Employed,No,Dutch,No,0
7534-BFESC,Male,Registered partnership,Bank transfer,Study loan debt,"€ 63,000.00","€ 18,800.00",32,8.4%,€ 657.80,"€ 21,049.59",0,No,Self-Employed,No,Dutch,No,0
3727-OWVYD,Male,Single,Electronic check,Study loan debt,"€ 74,000.00","€ 39,000.00",77,9.8%,€ 684.32,"€ 52,692.93",1,No,Employed,Yes,Dutch,No,0
2294-SALNE,Male,,Electronic check,Study loan debt,"€ 61,000.00","€ 21,260.00",26,9.9%,€ 911.88,"€ 23,708.83",0,No,Employed,No,Dutch,No,0
4847-TAJYI,Female,Single,Electronic check,Other,"€ 60,000.00","€ 21,880.00",69,9.2%,€ 409.52,"€ 28,256.99",0,Yes,Freelancer,No,Dutch,No,1
1563-IWQEX,Female,Divorced,Electronic check,Outstanding loan,"€ 73,000.00","€ 47,000.00",79,9.2%,€ 795.39,"€ 62,835.77",3,No,Employed,Yes,Dutch,No,0
8203-XJZRC,Male,Registered partnership,Electronic check,Renovation,"€ 50,000.00","€ 29,020.00",50,9.0%,€ 698.16,"€ 349,079.63",0,Yes,Freelancer,No,Dutch,No,0
6556-DBKZF,Female,Divorced,Credit card,Study,"€ 84,000.00","€ 37,000.00",93,9.6%,€ 565.55,"€ 52,596.39",0,No,Employed,No,Dutch,No,1
